JournalId,PaperId,Rank,Doi,DocType,Genre,IsParatext,PaperTitle,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,OaStatus,BestUrl,BestFreeUrl,BestFreeVersion,DoiLower,CreatedDate,UpdatedDate
162791694,2148262163,21620,10.1644/845.1,Journal,journal-article,f,hipposideros caffer chiroptera hipposideridae,Hipposideros caffer (Chiroptera: Hipposideridae),NA,2009,2009-11-25,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,845,845,1,9,38,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/845.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/845.1/24461142/845.pdf,publishedVersion,10.1644/845.1,NA,2021-11-03 23:47:31.356428
162791694,2163412798,23029,10.1644/810.1,Journal,journal-article,f,rhinolophus capensis chiroptera rhinolophidae,Rhinolophus capensis (Chiroptera: Rhinolophidae),NA,2008,2008-06-06,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,810,810,1,4,20,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/810.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/810.1/24460902/810.pdf,publishedVersion,10.1644/810.1,NA,2021-11-03 23:47:31.356428
162791694,2992598458,21666,10.1093/MSPECIES/SEZ017,Journal,journal-article,f,choeropsis liberiensis artiodactyla hippopotamidae,Choeropsis liberiensis (Artiodactyla: Hippopotamidae),NA,2019,2019-12-06,2019-12-06,Oxford Academic,NA,NA,51,982,100,118,72,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez017,NA,NA,10.1093/mspecies/sez017,NA,2021-11-03 23:47:31.356428
162791694,3111851410,23835,NA,Journal,NA,NA,eumops maurus thomas mastiff bat,Eumops maurus Thomas Mastiff bat,NA,2001,2001-05-01,NA,NA,NA,NA,687,NA,1,326,0,3,3,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162791694,2000570796,20339,10.1644/868.1,Journal,journal-article,f,microtus californicus rodentia cricetidae,Microtus californicus (Rodentia: Cricetidae),NA,2010,2010-11-24,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,868,230,243,111,28,33,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/868.1,https://academic.oup.com/mspecies/article-pdf/42/868/230/8269121/42-868-230.pdf,publishedVersion,10.1644/868.1,NA,2021-11-03 23:47:31.356428
162791694,2056975960,21786,10.1644/856.1,Journal,journal-article,f,thylamys pallidior didelphimorphia didelphidae,Thylamys pallidior (Didelphimorphia: Didelphidae),NA,2010,2010-05-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,856,90,98,53,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/856.1,https://academic.oup.com/mspecies/article-pdf/42/856/90/8269097/42-856-90.pdf,publishedVersion,10.1644/856.1,NA,2021-11-03 23:47:31.356428
162791694,2063109691,21671,10.1644/851.1,Journal,journal-article,f,gracilinanus microtarsus didelphimorphia didelphidae,Gracilinanus microtarsus (Didelphimorphia: Didelphidae),NA,2010,2010-04-09,NA,Oxford University Press,NA,NA,42,851,33,40,51,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/851.1,https://academic.oup.com/mspecies/article-pdf/42/851/33/8269087/42-851-33.pdf,publishedVersion,10.1644/851.1,NA,2021-11-03 23:47:31.356428
162791694,2106499063,21594,10.1644/739,Journal,journal-article,f,a guide to constructing and understanding synonymies for mammalian species,A Guide to Constructing and Understanding Synonymies for Mammalian Species,NA,2004,2004-07-01,2009-01-01,American Society of Mammalogists,NA,NA,2004,739,1,17,8,16,18,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/739,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/739/8071665/739-1.pdf,publishedVersion,10.1644/739,NA,2021-11-03 23:47:31.356428
162791694,2127646811,23398,10.1644/831.1,Journal,journal-article,f,cercartetus concinnus diprotodontia burramyidae,Cercartetus concinnus (Diprotodontia: Burramyidae),NA,2009,2009-06-01,2013-11-27,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,831,831,1,11,75,3,3,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/831.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/831.1/24461070/831.pdf,publishedVersion,10.1644/831.1,NA,2021-11-03 23:47:31.356428
162791694,2135653286,23213,10.1644/888.1,Journal,journal-article,f,peromyscus furvus rodentia cricetidae,Peromyscus furvus (Rodentia: Cricetidae),NA,2011,2011-09-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,888,209,215,43,0,0,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1644/888.1,https://academic.oup.com/mspecies/article-pdf/43/888/209/8269163/43-888-209.pdf,publishedVersion,10.1644/888.1,NA,2021-11-03 23:47:31.356428
162791694,2203995820,21188,10.1093/MSPECIES/SEV010,Journal,journal-article,f,solenodon paradoxus soricomorpha solenodontidae,Solenodon paradoxus (Soricomorpha: Solenodontidae),NA,2015,2015-12-30,2015-12-30,American Society of Mammalogists,NA,NA,47,927,100,106,27,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sev010,https://academic.oup.com/mspecies/article-pdf/47/927/100/8129688/sev010.pdf,publishedVersion,10.1093/mspecies/sev010,NA,2021-11-03 23:47:31.356428
162791694,2611505739,21200,10.1093/MSPECIES/SEX001,Journal,journal-article,f,sarcophilus harrisii dasyuromorphia dasyuridae,Sarcophilus harrisii (Dasyuromorphia: Dasyuridae),NA,2017,2017-05-01,2017-05-01,Oxford Academic,NA,NA,49,942,1,17,114,10,11,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex001,https://academic.oup.com/mspecies/article-pdf/49/942/1/14076952/sex001.pdf,publishedVersion,10.1093/mspecies/sex001,NA,2021-11-03 23:47:31.356428
162791694,3193324560,22928,10.1093/MSPECIES/SEAB011,Journal,journal-article,f,corrigendum to kobus vardonii artiodactyla bovidae,Corrigendum to: Kobus vardonii(Artiodactyla: Bovidae),NA,2020,2020-12-15,2021-08-17,Oxford University Press (OUP),NA,NA,52,994,1,1,0,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/seab011,https://academic.oup.com/mspecies/article-pdf/52/994/1/39767332/seab011.pdf,publishedVersion,10.1093/mspecies/seab011,NA,2021-11-03 23:47:31.356428
162791694,2001564495,21822,10.1644/867.1,Journal,journal-article,f,peromyscus difficilis rodentia cricetidae,Peromyscus difficilis (Rodentia: Cricetidae),NA,2010,2010-09-24,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,867,220,229,50,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/867.1,https://academic.oup.com/mspecies/article-pdf/42/867/220/8269119/42-867-220.pdf,publishedVersion,10.1644/867.1,NA,2021-11-03 23:47:31.356428
162791694,2045332912,23027,10.1644/812.1,Journal,journal-article,f,bradypus pygmaeus pilosa bradypodidae,Bradypus Pygmaeus (Pilosa: Bradypodidae),NA,2008,2008-06-06,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,812,812,1,4,15,5,5,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1644/812.1,https://zenodo.org/record/5033371/files/source.pdf,submittedVersion,10.1644/812.1,NA,2021-11-03 23:47:31.356428
162791694,2056892149,22738,10.1644/866.1,Journal,journal-article,f,petauroides volans diprotodontia pseudocheiridae,Petauroides volans (Diprotodontia: Pseudocheiridae),NA,2010,2010-09-24,2014-01-05,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,1,207,219,121,4,4,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/866.1,https://academic.oup.com/mspecies/article-pdf/42/866/207/8269117/42-866-207.pdf,publishedVersion,10.1644/866.1,NA,2021-11-03 23:47:31.356428
162791694,2101860884,22322,10.1644/908,Journal,journal-article,f,cabassous chacoensis cingulata dasypodidae,Cabassous chacoensis (Cingulata: Dasypodidae),NA,2014,2014-09-11,NA,Oxford University Press,NA,NA,46,908,24,27,13,3,3,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/908,https://academic.oup.com/mspecies/article-pdf/46/908/24/8269207/46-908-24.pdf,publishedVersion,10.1644/908,NA,2021-11-03 23:47:31.356428
162791694,2109021079,20528,10.1644/886.1,Journal,journal-article,f,steno bredanensis cetacea delphinidae,Steno bredanensis (Cetacea: Delphinidae),NA,2011,2011-09-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,886,177,189,106,21,24,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1644/886.1,https://academic.oup.com/mspecies/article-pdf/43/886/177/8269159/43-886-177.pdf,publishedVersion,10.1644/886.1,NA,2021-11-03 23:47:31.356428
162791694,2121335466,21168,10.1644/857.1,Journal,journal-article,f,atelerix albiventris erinaceomorpha erinaceidae,Atelerix albiventris (Erinaceomorpha: Erinaceidae),NA,2010,2010-05-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,857,99,110,48,14,15,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/857.1,https://academic.oup.com/mspecies/article-pdf/42/857/99/8269099/42-857-99.pdf,publishedVersion,10.1644/857.1,NA,2021-11-03 23:47:31.356428
162791694,2152486250,21973,10.1644/877.1,Journal,journal-article,f,procyon pygmaeus carnivora procyonidae,Procyon pygmaeus (Carnivora: Procyonidae),NA,2011,2011-05-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,877,87,93,21,4,4,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/877.1,https://academic.oup.com/mspecies/article-pdf/43/877/87/8269141/43-877-87.pdf,publishedVersion,10.1644/877.1,NA,2021-11-03 23:47:31.356428
162791694,2522716646,21640,10.1093/MSPECIES/SEW008,Journal,journal-article,f,chaetophractus vellerosus cingulata dasypodidae,Chaetophractus vellerosus (Cingulata: Dasypodidae),NA,2016,2016-09-19,2016-09-19,The Oxford University Press,NA,NA,48,937,73,82,42,10,11,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew008,https://academic.oup.com/mspecies/article-pdf/48/937/73/8142883/sew008.pdf,publishedVersion,10.1093/mspecies/sew008,NA,2021-11-03 23:47:31.356428
162791694,2617525040,22094,10.1093/MSPECIES/SEX003,Journal,journal-article,f,microtus agrestis rodentia cricetidae,Microtus agrestis (Rodentia: Cricetidae),NA,2017,2017-05-25,2017-05-25,American Society of Mammalogists,NA,NA,49,944,23,39,190,5,5,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex003,https://academic.oup.com/mspecies/article-pdf/49/944/23/17389786/sex003.pdf,publishedVersion,10.1093/mspecies/sex003,NA,2021-11-03 23:47:31.356428
162791694,2064242466,22585,10.1644/872.1,Journal,journal-article,f,peromyscus schmidlyi rodentia cricetidae,Peromyscus schmidlyi (Rodentia: Cricetidae),NA,2011,2011-01-25,NA,The American Society of Mammalogists,NA,NA,43,872,31,36,31,3,3,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/872.1,https://academic.oup.com/mspecies/article-pdf/43/872/31/8269131/43-872-31.pdf,publishedVersion,10.1644/872.1,NA,2021-11-03 23:47:31.356428
162791694,2125469066,22286,10.1644/890.1,Journal,journal-article,f,nomascus leucogenys primates hylobatidae,Nomascus leucogenys (Primates: Hylobatidae),NA,2012,2012-01-25,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,44,890,1,15,106,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/890.1,https://academic.oup.com/mspecies/article-pdf/44/890/1/8269169/44-890-1.pdf,publishedVersion,10.1644/890.1,NA,2021-11-03 23:47:31.356428
162791694,2125759889,22159,10.1644/854.1,Journal,journal-article,f,lemur catta primates lemuridae,Lemur catta (Primates: Lemuridae),NA,2010,2010-04-09,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,1,58,74,133,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/854.1,https://academic.oup.com/mspecies/article-pdf/42/854/58/8269093/42-854-58.pdf,publishedVersion,10.1644/854.1,NA,2021-11-03 23:47:31.356428
162791694,2516238706,21336,10.1093/MSPECIES/SEW006,Journal,journal-article,f,microsciurus flaviventer rodentia sciuridae,Microsciurus flaviventer (Rodentia: Sciuridae),NA,2016,2016-08-25,2016-08-25,The Oxford University Press,NA,NA,48,935,59,65,46,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew006,https://academic.oup.com/mspecies/article-pdf/48/935/59/8142870/sew006.pdf,publishedVersion,10.1093/mspecies/sew006,NA,2021-11-03 23:47:31.356428
162791694,2735709061,20879,10.1093/MSPECIES/SEX005,Journal,journal-article,f,calyptophractus retusus cingulata dasypodidae,Calyptophractus retusus (Cingulata: Dasypodidae),NA,2017,2017-07-13,2017-07-13,Oxford University Press (OUP),NA,NA,49,947,57,62,23,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex005,https://academic.oup.com/mspecies/article-pdf/49/947/57/18529884/sex005.pdf,publishedVersion,10.1093/mspecies/sex005,NA,2021-11-03 23:47:31.356428
162791694,3010646031,20667,10.1093/MSPECIES/SEAA001,Journal,journal-article,f,cricetus cricetus rodentia cricetidae,Cricetus cricetus (Rodentia: Cricetidae),NA,2020,2020-03-20,2020-03-20,Oxford Academic,NA,NA,52,988,10,26,88,3,3,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa001,NA,NA,10.1093/mspecies/seaa001,NA,2021-11-03 23:47:31.356428
162791694,1965302020,22535,10.1644/916.1,Journal,journal-article,f,eligmodontia morgani rodentia cricetidae,Eligmodontia morgani (Rodentia: Cricetidae),NA,2014,2014-12-18,NA,Oxford University Press,NA,NA,46,916,101,109,54,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/916.1,https://academic.oup.com/mspecies/article-pdf/46/916/101/8269243/46-916-101.pdf,publishedVersion,10.1644/916.1,NA,2021-11-03 23:47:31.356428
162791694,1998094503,20353,10.1644/913.1,Journal,journal-article,f,spermophilus citellus rodentia sciuridae,Spermophilus citellus (Rodentia: Sciuridae),NA,2014,2014-12-12,NA,American Society of Mammalogists,NA,NA,46,913,71,87,99,17,19,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/913.1,https://academic.oup.com/mspecies/article-pdf/46/913/71/8269224/46-913-71.pdf,publishedVersion,10.1644/913.1,NA,2021-11-03 23:47:31.356428
162791694,2739447444,22807,10.1093/MSPECIES/SEX006,Journal,journal-article,f,santamartamys rufodorsalis rodentia echimyidae,Santamartamys rufodorsalis (Rodentia: Echimyidae),NA,2017,2017-07-20,2017-07-20,Oxford University Press (OUP),NA,NA,49,948,63,67,8,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex006,https://academic.oup.com/mspecies/article-pdf/49/948/63/18763564/sex006.pdf,publishedVersion,10.1093/mspecies/sex006,NA,2021-11-03 23:47:31.356428
162791694,2894764620,21560,10.1093/MSPECIES/SEY015,Journal,journal-article,f,melomys cervinipes rodentia muridae,Melomys cervinipes (Rodentia: Muridae),NA,2018,2018-10-03,2018-10-03,Oxford Academic,NA,NA,50,968,134,147,147,7,7,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sey015,https://academic.oup.com/mspecies/article-pdf/50/968/134/25818590/sey015.pdf,publishedVersion,10.1093/mspecies/sey015,NA,2021-11-03 23:47:31.356428
162791694,2109217005,20997,10.1644/813.1,Journal,journal-article,f,boselaphus tragocamelus artiodactyla bovidae,Boselaphus Tragocamelus (Artiodactyla: Bovidae),NA,2008,2008-06-06,2013-04-01,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,813,813,1,16,133,24,28,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1644/813.1,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1732&context=usgsstaffpub,submittedVersion,10.1644/813.1,NA,2021-11-03 23:47:31.356428
162791694,2531733027,23409,NA,Journal,NA,NA,peromyscus slevini mailliard 1924 slevin s mouse,"Peromyscus slevini Mailliard, 1924: Slevin's mouse",NA,2002,2002-01-01,NA,American Society of Mammalogists,NA,NA,705,NA,1,2,0,2,2,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162791694,2977497881,22508,10.1093/MSPECIES/SEZ010,Journal,journal-article,f,heliosciurus rufobrachium rodentia sciuridae,Heliosciurus rufobrachium (Rodentia: Sciuridae),NA,2019,2019-09-30,2019-09-30,Oxford Academic,NA,NA,51,978,61,69,55,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez010,NA,NA,10.1093/mspecies/sez010,NA,2021-11-03 23:47:31.356428
162791694,2995684480,22765,10.1093/MSPECIES/SEZ019,Journal,journal-article,f,lynx canadensis carnivora felidae,Lynx canadensis (Carnivora: Felidae),NA,2019,2019-12-10,2019-12-10,Oxford Academic,NA,NA,51,985,136,154,193,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sez019,https://academic.oup.com/mspecies/article-pdf/51/985/136/31269564/sez019.pdf,publishedVersion,10.1093/mspecies/sez019,NA,2021-11-03 23:47:31.356428
162791694,3113446900,22551,10.1093/MSPECIES/SEAA012,Journal,journal-article,f,lichonycteris obscura chiroptera phyllostomidae,Lichonycteris obscura (Chiroptera: Phyllostomidae),NA,2020,2020-12-23,2020-12-23,Oxford University Press (OUP),NA,NA,52,999,165,172,58,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa012,NA,NA,10.1093/mspecies/seaa012,NA,2021-11-03 23:47:31.356428
162791694,3175261204,21179,10.1093/MSPECIES/SEAB006,Journal,journal-article,f,axis axis artiodactyla cervidae,Axis axis (Artiodactyla: Cervidae),NA,2021,2021-06-26,2021-06-26,Oxford Academic,NA,NA,53,1004,51,64,129,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seab006,NA,NA,10.1093/mspecies/seab006,NA,2021-11-03 23:47:31.356428
162791694,2065993219,21498,10.1644/815.1,Journal,journal-article,f,cercartetus nanus diprotodontia burramyidae,Cercartetus nanus (Diprotodontia: Burramyidae),NA,2008,2008-06-06,2013-12-01,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,815,815,1,10,66,17,19,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/815.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/815.1/24460949/815.pdf,publishedVersion,10.1644/815.1,NA,2021-11-03 23:47:31.356428
162791694,2164801382,21820,10.1644/883.1,Journal,journal-article,f,sigmodon arizonae rodentia cricetidae,Sigmodon arizonae (Rodentia: Cricetidae),NA,2011,2011-07-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,883,149,154,25,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1644/883.1,NA,NA,10.1644/883.1,NA,2021-11-03 23:47:31.356428
162791694,2326450399,23852,10.2307/3503983,Journal,journal-article,f,sorex tenellus and sorex nanus,Sorex tenellus and Sorex nanus,NA,1980,1980-04-15,NA,Oxford Academic,NA,NA,NA,131,1,4,0,13,14,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.2307/3503983,NA,NA,10.2307/3503983,NA,2021-11-03 23:47:31.356428
162791694,2518436374,21414,10.1093/MSPECIES/SEW007,Journal,journal-article,f,tamiasciurus mearnsi rodentia sciuridae,Tamiasciurus mearnsi (Rodentia: Sciuridae),NA,2016,2016-08-29,2016-08-29,The Oxford University Press,NA,NA,48,936,66,72,31,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew007,https://academic.oup.com/mspecies/article-pdf/48/936/66/8142875/sew007.pdf,publishedVersion,10.1093/mspecies/sew007,NA,2021-11-03 23:47:31.356428
162791694,2893960962,21618,10.1093/MSPECIES/SEY013,Journal,journal-article,f,mustela sibirica carnivora mustelidae,Mustela sibirica (Carnivora: Mustelidae),NA,2018,2018-09-27,2018-09-27,Oxford Academic,NA,NA,50,966,109,118,56,4,4,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sey013,https://academic.oup.com/mspecies/article-pdf/50/966/109/25891785/sey013.pdf,publishedVersion,10.1093/mspecies/sey013,NA,2021-11-03 23:47:31.356428
162791694,2895411663,22972,10.1093/MSPECIES/SEY016,Journal,journal-article,f,rhinopithecus bieti primates cercopithecidae,Rhinopithecus bieti (Primates: Cercopithecidae),NA,2018,2018-10-05,2018-10-05,Oxford Academic,NA,NA,50,969,148,165,125,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sey016,https://academic.oup.com/mspecies/article-pdf/50/969/148/25818887/sey016.pdf,publishedVersion,10.1093/mspecies/sey016,NA,2021-11-03 23:47:31.356428
162791694,2968807007,22376,10.1093/MSPECIES/SEZ007,Journal,journal-article,f,handleyomys intectus rodentia cricetidae,Handleyomys intectus (Rodentia: Cricetidae),NA,2019,2019-08-13,2019-08-13,Oxford Academic,NA,NA,51,975,34,39,25,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez007,NA,NA,10.1093/mspecies/sez007,NA,2021-11-03 23:47:31.356428
162791694,3112020964,22397,10.1093/MSPECIES/SEAA008,Journal,journal-article,f,platalina genovensium chiroptera phyllostomidae,Platalina genovensium (Chiroptera: Phyllostomidae),NA,2020,2020-12-15,2020-12-15,Oxford Academic,NA,NA,52,995,105,113,30,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa008,NA,NA,10.1093/mspecies/seaa008,NA,2021-11-03 23:47:31.356428
162791694,2068947500,21953,10.1644/878.1,Journal,journal-article,f,blarina hylophaga soricomorpha soricidae,Blarina hylophaga (Soricomorpha: Soricidae),NA,2011,2011-05-26,2011-08-31,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,878,94,103,84,8,8,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1644/878.1,NA,NA,10.1644/878.1,NA,2021-11-03 23:47:31.356428
162791694,2101979783,22155,10.1644/882.1,Journal,journal-article,f,petaurus gracilis diprotodontia petauridae,Petaurus gracilis (Diprotodontia: Petauridae),NA,2011,2011-07-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,882,141,148,32,4,4,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1644/882.1,NA,NA,10.1644/882.1,NA,2021-11-03 23:47:31.356428
162791694,2139177013,21821,10.1644/838.1,Journal,journal-article,f,peromyscus boylii rodentia cricetidae,Peromyscus boylii (Rodentia: Cricetidae),NA,2009,2009-07-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,838,838,1,14,113,11,12,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/838.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/838.1/24461115/838.pdf,publishedVersion,10.1644/838.1,NA,2021-11-03 23:47:31.356428
162791694,2156336539,22125,10.1644/859.1,Journal,journal-article,f,platyrrhinus recifinus chiroptera phyllostomidae,Platyrrhinus recifinus (Chiroptera: Phyllostomidae),NA,2010,2010-05-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,859,119,123,15,5,5,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/859.1,https://academic.oup.com/mspecies/article-pdf/42/859/119/8269103/42-859-119.pdf,publishedVersion,10.1644/859.1,NA,2021-11-03 23:47:31.356428
162791694,2158255780,20749,10.1644/873.1,Journal,journal-article,f,choloepus hoffmanni pilosa megalonychidae,Choloepus hoffmanni (Pilosa: Megalonychidae),NA,2011,2011-03-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,873,37,55,134,24,28,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/873.1,https://academic.oup.com/mspecies/article-pdf/43/873/37/8269133/43-873-37.pdf,publishedVersion,10.1644/873.1,NA,2021-11-03 23:47:31.356428
162791694,2201251313,22391,10.1093/MSPECIES/SEV011,Journal,journal-article,f,artibeus glaucus chiroptera phyllostomidae,Artibeus glaucus (Chiroptera: Phyllostomidae),NA,2015,2015-12-30,2015-12-30,American Society of Mammalogists,NA,NA,47,928,107,111,27,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sev011,https://academic.oup.com/mspecies/article-pdf/47/928/107/8129717/sev011.pdf,publishedVersion,10.1093/mspecies/sev011,NA,2021-11-03 23:47:31.356428
162791694,2268837077,23664,10.1093/MSPECIES/SEV006,Journal,journal-article,f,thomomys clusius rodentia geomyidae,Thomomys clusius (Rodentia: Geomyidae),NA,2015,2015-12-13,2015-08-27,Oxford University Press,NA,NA,47,923,57,62,15,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sev006,https://academic.oup.com/mspecies/article-pdf/47/923/57/8129562/sev006.pdf,publishedVersion,10.1093/mspecies/sev006,NA,2021-11-03 23:47:31.356428
162791694,2610910367,23045,10.1093/MSPECIES/SEX002,Journal,journal-article,f,olallamys albicaudus rodentia echimyidae,Olallamys albicaudus (Rodentia: Echimyidae),NA,2017,2017-05-05,2017-05-05,Oxford University Press (OUP),NA,NA,49,943,18,22,15,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex002,https://academic.oup.com/mspecies/article-pdf/49/943/18/16607156/sex002.pdf,publishedVersion,10.1093/mspecies/sex002,NA,2021-11-03 23:47:31.356428
162791694,2888159584,23416,10.1093/MSPECIES/SEY009,Journal,journal-article,f,microtus quasiater rodentia cricetidae,Microtus quasiater (Rodentia: Cricetidae),NA,2018,2018-08-22,2018-08-22,American Society of Mammalogists,NA,NA,50,961,59,66,39,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sey009,NA,NA,10.1093/mspecies/sey009,NA,2021-11-03 23:47:31.356428
162791694,2898469310,21125,10.1093/MSPECIES/SEY017,Journal,journal-article,f,microsciurus santanderensis rodentia sciuridae,Microsciurus santanderensis (Rodentia: Sciuridae),NA,2018,2018-10-25,2018-10-25,American Society of Mammalogists,NA,NA,50,970,166,169,14,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sey017,NA,NA,10.1093/mspecies/sey017,NA,2021-11-03 23:47:31.356428
